,0,1,2,3,4
0,0.040688999999999996,0.332782,1.750704,4.1513100000000005,6.531254
1,0.049025,0.518231,2.619135000000001,5.78542,8.197244000000001
2,0.065554,0.792114,3.6174619999999997,7.63433,11.38583
3,0.14271499999999998,1.895076,8.589401,17.486518,31.98355
