Ants;Problem;itemtypes;itemcount;Time;packingtimeperiteration;OptSolution;

1024; 0; 50; 60;21;21;21;21;21;21;21;21;21;21;20;21;21;21;21;0.04073;  20;
1024; 0; 50; 60;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;0.04066;  21;
1024; 0; 50; 60;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;0.04061;  21;
1024; 0; 50; 60;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;0.04065;  21;
1024; 0; 50; 60;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;0.04072;  21;
1024; 0; 50; 60;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;0.04078;  21;
1024; 0; 50; 60;21;21;21;21;21;21;21;21;21;21;21;21;21;20;21;0.04077;  20;
1024; 0; 50; 60;21;21;21;21;21;21;21;20;21;21;21;20;21;21;21;0.04056;  20;
1024; 0; 50; 60;21;21;21;21;21;21;21;21;21;21;21;20;21;21;21;0.04069;  20;
1024; 0; 50; 60;21;21;21;20;21;21;21;21;21;21;21;21;21;21;21;0.04072;  20;
2048; 0; 50; 60;21;21;21;21;21;20;21;20;21;21;21;21;21;21;21;0.04900;  20;
2048; 0; 50; 60;20;21;21;21;21;21;21;21;20;21;21;20;21;21;21;0.04804;  20;
2048; 0; 50; 60;21;21;21;20;21;21;21;21;21;21;21;21;21;21;21;0.05005;  20;
2048; 0; 50; 60;21;21;21;21;21;21;21;21;20;21;21;21;21;21;21;0.04932;  20;
2048; 0; 50; 60;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;0.04793;  21;
2048; 0; 50; 60;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;0.04889;  21;
2048; 0; 50; 60;21;21;20;21;21;21;21;21;21;21;21;21;21;21;21;0.04913;  20;
2048; 0; 50; 60;21;21;21;21;20;21;21;21;21;21;21;20;21;21;21;0.04991;  20;
2048; 0; 50; 60;21;21;21;21;21;21;21;21;20;21;21;21;21;21;21;0.04882;  20;
2048; 0; 50; 60;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;0.04916;  21;
