Ants;Problem;itemtypes;itemcount;Time;packingtimeperiteration;OptSolution;

4096; 1; 166; 201;1.28685;  65;
4096; 1; 166; 201;1.28808;  66;
4096; 1; 166; 201;1.29110;  65;
4096; 1; 166; 201;1.30457;  65;
4096; 1; 166; 201;1.29056;  65;
4096; 1; 166; 201;1.28979;  65;
4096; 1; 166; 201;1.28845;  65;
4096; 1; 166; 201;1.28763;  65;
8192; 1; 166; 201;1.71920;  65;
8192; 1; 166; 201;1.62721;  66;
8192; 1; 166; 201;1.72213;  65;
8192; 1; 166; 201;1.62736;  65;
8192; 1; 166; 201;1.62478;  66;
8192; 1; 166; 201;1.62872;  66;
8192; 1; 166; 201;1.62627;  66;
8192; 1; 166; 201;1.62730;  65;
8192; 1; 166; 201;1.71189;  65;
8192; 1; 166; 201;1.62759;  66;
1024; 2; 358; 402;3.72798;  134;
1024; 2; 358; 402;3.73128;  133;
1024; 2; 358; 402;3.73007;  134;
1024; 2; 358; 402;3.75464;  134;
1024; 2; 358; 402;3.75495;  133;
1024; 2; 358; 402;3.75759;  133;
1024; 2; 358; 402;3.75419;  134;
1024; 2; 358; 402;3.75163;  133;
1024; 2; 358; 402;3.76268;  133;
1024; 2; 358; 402;3.75537;  133;
2048; 2; 358; 402;4.58658;  133;
2048; 2; 358; 402;4.58065;  133;
2048; 2; 358; 402;4.58690;  133;
2048; 2; 358; 402;4.58285;  134;
2048; 2; 358; 402;4.58212;  134;
2048; 2; 358; 402;4.57959;  134;
2048; 2; 358; 402;4.58565;  134;
2048; 2; 358; 402;4.58003;  134;
2048; 2; 358; 402;4.58012;  133;
2048; 2; 358; 402;4.57901;  134;
4096; 2; 358; 402;5.42582;  133;
4096; 2; 358; 402;5.45311;  133;
4096; 2; 358; 402;5.53111;  133;
4096; 2; 358; 402;5.43210;  133;
4096; 2; 358; 402;5.54367;  133;
4096; 2; 358; 402;5.41950;  133;
4096; 2; 358; 402;5.42274;  134;
4096; 2; 358; 402;5.51594;  133;
4096; 2; 358; 402;5.52780;  133;
4096; 2; 358; 402;5.43987;  133;
8192; 2; 358; 402;6.91937;  134;
8192; 2; 358; 402;6.91698;  134;
8192; 2; 358; 402;7.04046;  133;
8192; 2; 358; 402;6.95573;  133;
8192; 2; 358; 402;7.08188;  133;
8192; 2; 358; 402;6.91743;  133;
8192; 2; 358; 402;7.11722;  132;
8192; 2; 358; 402;6.91489;  134;
8192; 2; 358; 402;7.08037;  133;
8192; 2; 358; 402;6.91766;  134;
1024; 3; 522; 600;8.17898;  200;
1024; 3; 522; 600;8.11310;  200;
1024; 3; 522; 600;8.11007;  200;
1024; 3; 522; 600;8.11975;  200;
1024; 3; 522; 600;8.10168;  200;
1024; 3; 522; 600;8.11919;  200;
1024; 3; 522; 600;8.11047;  200;
1024; 3; 522; 600;8.11462;  200;
1024; 3; 522; 600;8.12484;  200;
1024; 3; 522; 600;8.10857;  200;
2048; 3; 522; 600;9.81645;  200;
2048; 3; 522; 600;9.81844;  200;
2048; 3; 522; 600;9.81337;  200;
2048; 3; 522; 600;9.79726;  200;
2048; 3; 522; 600;9.80612;  200;
2048; 3; 522; 600;9.80703;  200;
2048; 3; 522; 600;9.81502;  200;
2048; 3; 522; 600;9.80970;  200;
2048; 3; 522; 600;9.80901;  200;
2048; 3; 522; 600;9.81292;  200;
4096; 3; 522; 600;11.63777;  200;
4096; 3; 522; 600;11.60986;  200;
4096; 3; 522; 600;11.59671;  200;
4096; 3; 522; 600;11.64006;  200;
4096; 3; 522; 600;11.61825;  200;
4096; 3; 522; 600;11.60557;  200;
4096; 3; 522; 600;11.57835;  200;
4096; 3; 522; 600;11.63193;  200;
4096; 3; 522; 600;11.61050;  200;
4096; 3; 522; 600;11.59968;  200;
8192; 3; 522; 600;14.72637;  200;
8192; 3; 522; 600;14.85579;  199;
8192; 3; 522; 600;14.80041;  199;
8192; 3; 522; 600;14.74446;  199;
8192; 3; 522; 600;14.75664;  200;
8192; 3; 522; 600;14.84546;  199;
8192; 3; 522; 600;14.82793;  199;
8192; 3; 522; 600;14.78056;  200;
8192; 3; 522; 600;14.83764;  199;
8192; 3; 522; 600;14.81556;  199;
1024; 4; 712; 801;14.47821;  267;
1024; 4; 712; 801;14.40014;  267;
1024; 4; 712; 801;14.36762;  267;
1024; 4; 712; 801;14.35742;  267;
1024; 4; 712; 801;14.36984;  267;
1024; 4; 712; 801;14.36612;  267;
1024; 4; 712; 801;14.37530;  267;
1024; 4; 712; 801;14.37872;  267;
1024; 4; 712; 801;14.35762;  267;
1024; 4; 712; 801;14.35929;  267;
2048; 4; 712; 801;17.18929;  267;
2048; 4; 712; 801;17.13631;  267;
2048; 4; 712; 801;17.14719;  267;
2048; 4; 712; 801;17.15722;  268;
2048; 4; 712; 801;17.14913;  267;
2048; 4; 712; 801;17.14116;  268;
2048; 4; 712; 801;17.15714;  267;
2048; 4; 712; 801;17.15658;  267;
2048; 4; 712; 801;17.15078;  267;
2048; 4; 712; 801;17.14717;  267;
4096; 4; 712; 801;20.18173;  268;
4096; 4; 712; 801;20.22744;  267;
4096; 4; 712; 801;20.21123;  267;
4096; 4; 712; 801;20.21544;  268;
4096; 4; 712; 801;20.17441;  268;
4096; 4; 712; 801;20.20707;  268;
4096; 4; 712; 801;20.22402;  267;
4096; 4; 712; 801;20.21656;  267;
4096; 4; 712; 801;20.22756;  268;
4096; 4; 712; 801;20.21489;  267;
8192; 4; 712; 801;25.92859;  267;
8192; 4; 712; 801;26.03376;  267;
8192; 4; 712; 801;26.03644;  267;
8192; 4; 712; 801;26.01562;  267;
8192; 4; 712; 801;25.99636;  267;
8192; 4; 712; 801;25.99838;  267;
8192; 4; 712; 801;26.02524;  267;
8192; 4; 712; 801;25.98202;  267;
8192; 4; 712; 801;26.00628;  267;
8192; 4; 712; 801;26.02902;  267;
1024; 5; 915; 1002;24.47972;  335;
1024; 5; 915; 1002;24.31677;  335;
1024; 5; 915; 1002;24.31654;  335;
1024; 5; 915; 1002;24.31959;  335;
1024; 5; 915; 1002;24.30704;  335;
1024; 5; 915; 1002;24.32238;  335;
1024; 5; 915; 1002;24.31961;  335;
1024; 5; 915; 1002;24.28770;  335;
1024; 5; 915; 1002;24.30685;  335;
1024; 5; 915; 1002;24.30848;  335;
2048; 5; 915; 1002;30.90028;  335;
2048; 5; 915; 1002;31.02021;  335;
2048; 5; 915; 1002;30.86444;  335;
2048; 5; 915; 1002;30.82118;  335;
2048; 5; 915; 1002;30.80696;  335;
2048; 5; 915; 1002;30.80402;  335;
2048; 5; 915; 1002;31.01740;  335;
2048; 5; 915; 1002;30.85696;  335;
2048; 5; 915; 1002;30.82883;  335;
2048; 5; 915; 1002;30.80909;  335;
4096; 5; 915; 1002;37.74778;  335;
4096; 5; 915; 1002;37.71143;  335;
4096; 5; 915; 1002;37.77696;  335;
4096; 5; 915; 1002;37.79097;  334;
4096; 5; 915; 1002;37.81516;  335;
4096; 5; 915; 1002;37.82029;  335;
4096; 5; 915; 1002;37.86206;  334;
4096; 5; 915; 1002;37.87088;  334;
4096; 5; 915; 1002;37.77885;  335;
4096; 5; 915; 1002;37.68806;  335;
8192; 5; 915; 1002;48.45965;  335;
8192; 5; 915; 1002;48.55318;  334;
8192; 5; 915; 1002;48.61631;  334;
8192; 5; 915; 1002;48.55979;  335;
8192; 5; 915; 1002;48.79018;  334;
8192; 5; 915; 1002;48.51119;  335;
8192; 5; 915; 1002;48.70556;  334;
8192; 5; 915; 1002;48.55073;  335;
8192; 5; 915; 1002;48.75094;  334;
8192; 5; 915; 1002;48.77984;  334;
