1;3;5;7;8;10;9;6;11
0.20441;0.684461;0.741848;1.728678;3.1704230000000004;24.21326;32.297868;45.154205;247.525248
0.212589;0.691732;0.722943;2.8496390000000003;3.202648;24.461959;39.751504;47.915369;283.31039300000003
0.212571;1.020104;1.047551;2.857805;4.928253;40.002528;63.15132000000001;82.02141700000001;456.706511
0.21949999999999997;1.273151;1.301913;4.225627;7.153515999999999;61.969066;97.58080699999998;125.05816399999999;702.348121
